Datetime,YEAR,MO,DY,HR,Temperature,Wind_Speed,Solar_Radiation,Wind_Direction,Humidity,Rainfall,Month,DayOfYear,Hour
2025-05-03 00:00:00,2025,5,3,0,25.51,2.5,40.17,231.0,91.6,2.89,5,123,0
2025-05-03 01:00:00,2025,5,3,1,27.58,3.32,198.38,232.7,78.87,3.29,5,123,1
2025-05-03 02:00:00,2025,5,3,2,30.05,3.49,394.05,231.5,63.9,4.11,5,123,2
2025-05-03 03:00:00,2025,5,3,3,32.08,3.39,583.08,228.0,54.04,9.13,5,123,3
2025-05-03 04:00:00,2025,5,3,4,33.46,3.3,769.65,223.2,48.62,8.66,5,123,4
2025-05-03 05:00:00,2025,5,3,5,34.53,3.23,883.03,219.6,44.91,9.32,5,123,5
2025-05-03 06:00:00,2025,5,3,6,35.29,3.13,898.03,217.3,42.34,10.08,5,123,6
2025-05-03 07:00:00,2025,5,3,7,35.65,2.95,845.28,219.4,40.85,11.12,5,123,7
2025-05-03 08:00:00,2025,5,3,8,35.74,2.74,728.75,223.4,40.16,13.2,5,123,8
2025-05-03 09:00:00,2025,5,3,9,35.36,2.52,405.25,225.6,40.5,12.95,5,123,9
2025-05-03 10:00:00,2025,5,3,10,34.48,2.47,176.65,217.9,42.77,10.92,5,123,10
2025-05-03 11:00:00,2025,5,3,11,33.14,2.8,92.9,207.0,47.79,5.03,5,123,11
2025-05-03 12:00:00,2025,5,3,12,31.3,3.16,9.55,199.0,58.58,4.75,5,123,12
2025-05-03 13:00:00,2025,5,3,13,29.5,3.45,0.0,199.6,70.45,5.87,5,123,13
2025-05-03 14:00:00,2025,5,3,14,28.49,3.45,0.0,206.3,75.64,6.17,5,123,14
2025-05-03 15:00:00,2025,5,3,15,27.77,3.29,0.0,212.1,78.71,7.92,5,123,15
2025-05-03 16:00:00,2025,5,3,16,27.14,3.13,0.0,214.7,81.75,8.75,5,123,16
2025-05-03 17:00:00,2025,5,3,17,26.57,2.82,0.0,218.8,84.83,7.38,5,123,17
2025-05-03 18:00:00,2025,5,3,18,26.03,2.42,0.0,228.0,87.77,6.6,5,123,18
2025-05-03 19:00:00,2025,5,3,19,25.59,2.14,0.0,239.7,89.64,6.73,5,123,19
2025-05-03 20:00:00,2025,5,3,20,25.23,2.01,0.0,248.0,90.74,9.38,5,123,20
2025-05-03 21:00:00,2025,5,3,21,24.96,1.94,0.0,255.0,91.07,8.86,5,123,21
2025-05-03 22:00:00,2025,5,3,22,24.75,1.97,0.0,262.4,90.91,11.8,5,123,22
2025-05-03 23:00:00,2025,5,3,23,24.54,2.05,0.0,269.2,90.66,10.24,5,123,23
2025-05-04 00:00:00,2025,5,4,0,25.06,2.1,31.77,274.9,88.09,7.44,5,124,0
2025-05-04 01:00:00,2025,5,4,1,26.58,2.63,107.1,275.0,78.45,7.79,5,124,1
2025-05-04 02:00:00,2025,5,4,2,28.82,2.55,171.82,259.1,63.72,5.27,5,124,2
2025-05-04 03:00:00,2025,5,4,3,30.57,2.49,281.52,244.8,54.06,11.13,5,124,3
2025-05-04 04:00:00,2025,5,4,4,31.76,2.65,401.4,233.6,49.31,10.3,5,124,4
2025-05-04 05:00:00,2025,5,4,5,32.66,2.89,83.62,226.5,46.28,15.32,5,124,5
2025-05-04 06:00:00,2025,5,4,6,33.33,3.1,41.2,223.4,44.38,16.83,5,124,6
2025-05-04 07:00:00,2025,5,4,7,33.65,3.24,56.78,221.6,43.55,21.92,5,124,7
2025-05-04 08:00:00,2025,5,4,8,33.69,3.29,101.88,221.1,43.71,27.31,5,124,8
2025-05-04 09:00:00,2025,5,4,9,33.39,3.2,184.35,222.0,44.84,25.65,5,124,9
2025-05-04 10:00:00,2025,5,4,10,32.76,3.17,154.25,222.7,47.11,11.74,5,124,10
2025-05-04 11:00:00,2025,5,4,11,31.68,3.09,100.0,218.8,52.99,7.8,5,124,11
2025-05-04 12:00:00,2025,5,4,12,29.76,2.94,17.95,217.8,65.22,1.99,5,124,12
2025-05-04 13:00:00,2025,5,4,13,28.07,2.97,0.0,222.7,75.19,3.24,5,124,13
2025-05-04 14:00:00,2025,5,4,14,27.37,2.8,0.0,234.9,77.04,3.28,5,124,14
2025-05-04 15:00:00,2025,5,4,15,26.78,2.64,0.0,248.2,78.13,2.85,5,124,15
2025-05-04 16:00:00,2025,5,4,16,26.24,2.54,0.0,259.6,78.64,2.38,5,124,16
2025-05-04 17:00:00,2025,5,4,17,25.72,2.47,0.0,269.5,78.8,2.09,5,124,17
2025-05-04 18:00:00,2025,5,4,18,25.26,2.42,0.0,277.4,78.71,2.2,5,124,18
2025-05-04 19:00:00,2025,5,4,19,24.83,2.36,0.0,282.5,78.61,2.59,5,124,19
2025-05-04 20:00:00,2025,5,4,20,24.46,2.28,0.0,285.8,78.33,2.31,5,124,20
2025-05-04 21:00:00,2025,5,4,21,24.18,2.15,0.0,287.0,77.72,2.26,5,124,21
2025-05-04 22:00:00,2025,5,4,22,24.05,1.98,0.0,286.4,76.25,2.0,5,124,22
2025-05-04 23:00:00,2025,5,4,23,24.08,1.77,0.0,285.4,74.52,4.19,5,124,23
2025-05-05 00:00:00,2025,5,5,0,24.56,1.58,41.75,282.8,74.47,2.6,5,125,0
2025-05-05 01:00:00,2025,5,5,1,26.73,1.61,219.07,273.2,65.1,10.13,5,125,1
2025-05-05 02:00:00,2025,5,5,2,29.24,1.23,446.85,238.0,54.35,5.32,5,125,2
2025-05-05 03:00:00,2025,5,5,3,31.53,0.92,706.72,219.7,44.82,0.74,5,125,3
2025-05-05 04:00:00,2025,5,5,4,33.11,0.81,865.72,195.1,39.1,0.54,5,125,4
2025-05-05 05:00:00,2025,5,5,5,34.36,1.22,915.83,173.9,35.44,0.34,5,125,5
2025-05-05 06:00:00,2025,5,5,6,35.2,1.82,986.5,170.5,33.99,0.26,5,125,6
2025-05-05 07:00:00,2025,5,5,7,35.65,2.44,888.58,171.5,33.23,0.12,5,125,7
2025-05-05 08:00:00,2025,5,5,8,35.68,2.96,766.42,173.4,33.22,0.1,5,125,8
2025-05-05 09:00:00,2025,5,5,9,35.48,3.31,557.72,175.8,33.89,0.82,5,125,9
2025-05-05 10:00:00,2025,5,5,10,34.47,3.66,354.83,176.6,36.22,0.15,5,125,10
2025-05-05 11:00:00,2025,5,5,11,33.23,4.05,163.55,177.2,40.25,0.13,5,125,11
2025-05-05 12:00:00,2025,5,5,12,31.21,4.12,20.6,177.5,49.37,0.16,5,125,12
2025-05-05 13:00:00,2025,5,5,13,29.31,4.09,0.0,180.7,60.27,0.32,5,125,13
2025-05-05 14:00:00,2025,5,5,14,28.15,3.58,0.0,187.7,68.5,0.68,5,125,14
2025-05-05 15:00:00,2025,5,5,15,27.37,2.99,0.0,194.5,74.52,0.9,5,125,15
2025-05-05 16:00:00,2025,5,5,16,26.78,2.58,0.0,200.0,79.31,2.11,5,125,16
2025-05-05 17:00:00,2025,5,5,17,26.38,2.28,0.0,204.9,82.83,3.39,5,125,17
2025-05-05 18:00:00,2025,5,5,18,26.02,2.06,0.0,209.3,85.87,4.08,5,125,18
2025-05-05 19:00:00,2025,5,5,19,25.74,1.93,0.0,213.4,88.22,13.33,5,125,19
2025-05-05 20:00:00,2025,5,5,20,25.38,1.77,0.0,217.6,90.79,8.69,5,125,20
2025-05-05 21:00:00,2025,5,5,21,25.08,1.78,0.0,228.4,92.71,10.95,5,125,21
2025-05-05 22:00:00,2025,5,5,22,24.81,1.85,0.0,241.2,93.71,6.02,5,125,22
2025-05-05 23:00:00,2025,5,5,23,24.58,1.95,0.0,250.2,94.17,4.67,5,125,23
2025-05-06 00:00:00,2025,5,6,0,24.96,2.18,44.65,259.2,91.78,1.17,5,126,0
2025-05-06 01:00:00,2025,5,6,1,26.22,3.06,229.23,265.1,84.61,1.69,5,126,1
2025-05-06 02:00:00,2025,5,6,2,28.47,3.33,446.48,266.2,68.36,0.26,5,126,2
2025-05-06 03:00:00,2025,5,6,3,31.07,2.97,668.65,265.0,52.33,0.1,5,126,3
2025-05-06 04:00:00,2025,5,6,4,32.87,2.41,833.08,255.3,44.47,0.05,5,126,4
2025-05-06 05:00:00,2025,5,6,5,34.24,1.99,931.1,242.8,40.28,0.03,5,126,5
2025-05-06 06:00:00,2025,5,6,6,35.29,1.71,933.7,228.8,37.61,0.02,5,126,6
2025-05-06 07:00:00,2025,5,6,7,36.02,1.72,870.03,208.8,35.7,0.02,5,126,7
2025-05-06 08:00:00,2025,5,6,8,36.08,2.06,769.83,193.8,35.36,0.02,5,126,8
2025-05-06 09:00:00,2025,5,6,9,35.83,2.36,614.47,193.4,35.83,0.04,5,126,9
2025-05-06 10:00:00,2025,5,6,10,35.04,2.55,397.33,194.3,37.36,0.04,5,126,10
2025-05-06 11:00:00,2025,5,6,11,34.04,2.9,178.98,191.3,40.18,0.04,5,126,11
2025-05-06 12:00:00,2025,5,6,12,32.28,3.23,18.88,186.9,48.76,0.04,5,126,12
2025-05-06 13:00:00,2025,5,6,13,30.42,3.63,0.0,189.2,59.32,0.05,5,126,13
2025-05-06 14:00:00,2025,5,6,14,29.44,3.56,0.0,197.3,64.49,0.09,5,126,14
2025-05-06 15:00:00,2025,5,6,15,28.71,3.16,0.0,203.3,68.67,0.15,5,126,15
2025-05-06 16:00:00,2025,5,6,16,28.08,2.74,0.0,210.5,72.1,0.2,5,126,16
2025-05-06 17:00:00,2025,5,6,17,27.5,2.41,0.0,220.1,74.74,0.32,5,126,17
2025-05-06 18:00:00,2025,5,6,18,27.06,2.2,0.0,230.7,76.4,0.39,5,126,18
2025-05-06 19:00:00,2025,5,6,19,26.67,2.04,0.0,241.9,77.25,0.39,5,126,19
2025-05-06 20:00:00,2025,5,6,20,26.35,1.9,0.0,255.4,77.25,0.41,5,126,20
2025-05-06 21:00:00,2025,5,6,21,26.05,1.89,0.0,271.2,76.74,0.39,5,126,21
2025-05-06 22:00:00,2025,5,6,22,25.76,1.99,0.0,284.9,75.77,0.33,5,126,22
2025-05-06 23:00:00,2025,5,6,23,25.5,2.09,0.0,296.1,74.39,0.3,5,126,23
2025-05-07 00:00:00,2025,5,7,0,26.1,2.13,43.0,302.7,70.43,0.25,5,127,0
2025-05-07 01:00:00,2025,5,7,1,28.16,2.78,194.43,303.4,59.59,0.27,5,127,1
2025-05-07 02:00:00,2025,5,7,2,30.97,2.2,390.33,293.5,48.08,0.22,5,127,2
2025-05-07 03:00:00,2025,5,7,3,32.81,1.35,587.0,275.1,41.97,0.23,5,127,3
2025-05-07 04:00:00,2025,5,7,4,33.86,1.13,737.72,230.4,39.47,0.21,5,127,4
2025-05-07 05:00:00,2025,5,7,5,34.66,1.71,765.6,202.7,37.62,0.16,5,127,5
2025-05-07 06:00:00,2025,5,7,6,35.17,2.4,804.33,192.5,36.54,0.14,5,127,6
2025-05-07 07:00:00,2025,5,7,7,35.42,2.97,737.7,187.7,36.09,0.17,5,127,7
2025-05-07 08:00:00,2025,5,7,8,35.5,3.47,689.9,186.0,36.0,0.15,5,127,8
2025-05-07 09:00:00,2025,5,7,9,35.08,3.66,465.0,188.6,37.01,0.34,5,127,9
2025-05-07 10:00:00,2025,5,7,10,34.22,3.83,273.25,191.0,39.24,0.14,5,127,10
2025-05-07 11:00:00,2025,5,7,11,33.13,4.09,130.3,196.0,42.81,0.09,5,127,11
2025-05-07 12:00:00,2025,5,7,12,31.66,3.86,19.35,201.0,49.41,0.06,5,127,12
2025-05-07 13:00:00,2025,5,7,13,30.3,3.85,0.0,204.4,56.42,0.08,5,127,13
2025-05-07 14:00:00,2025,5,7,14,29.49,3.8,0.0,210.5,61.21,0.15,5,127,14
2025-05-07 15:00:00,2025,5,7,15,28.81,3.58,0.0,214.3,65.45,0.28,5,127,15
2025-05-07 16:00:00,2025,5,7,16,28.18,3.18,0.0,216.2,69.56,0.73,5,127,16
2025-05-07 17:00:00,2025,5,7,17,27.61,2.8,0.0,220.1,73.19,0.7,5,127,17
2025-05-07 18:00:00,2025,5,7,18,27.0,2.5,0.0,225.0,76.67,1.02,5,127,18
2025-05-07 19:00:00,2025,5,7,19,26.53,2.33,0.0,231.3,79.21,1.29,5,127,19
2025-05-07 20:00:00,2025,5,7,20,26.16,2.2,0.0,237.8,81.01,1.42,5,127,20
2025-05-07 21:00:00,2025,5,7,21,25.89,2.08,0.0,245.0,82.02,1.25,5,127,21
2025-05-07 22:00:00,2025,5,7,22,25.7,2.05,0.0,251.8,82.45,0.87,5,127,22
2025-05-07 23:00:00,2025,5,7,23,25.61,2.07,0.0,255.4,82.46,0.75,5,127,23
2025-05-08 00:00:00,2025,5,8,0,26.16,2.32,45.42,258.3,79.74,0.53,5,128,0
2025-05-08 01:00:00,2025,5,8,1,27.89,3.17,215.95,256.9,70.18,0.9,5,128,1
2025-05-08 02:00:00,2025,5,8,2,30.41,3.09,417.08,254.2,55.54,0.79,5,128,2
2025-05-08 03:00:00,2025,5,8,3,32.2,2.51,641.4,248.8,47.3,1.27,5,128,3
2025-05-08 04:00:00,2025,5,8,4,33.3,2.17,798.97,233.6,43.43,0.99,5,128,4
2025-05-08 05:00:00,2025,5,8,5,34.08,2.1,906.3,216.1,41.29,0.97,5,128,5
2025-05-08 06:00:00,2025,5,8,6,34.69,2.41,905.1,200.9,39.97,1.26,5,128,6
2025-05-08 07:00:00,2025,5,8,7,34.95,3.06,860.0,194.0,39.42,1.14,5,128,7
2025-05-08 08:00:00,2025,5,8,8,34.81,3.83,772.53,191.5,39.74,1.22,5,128,8
2025-05-08 09:00:00,2025,5,8,9,34.31,4.29,599.0,192.4,41.02,1.07,5,128,9
2025-05-08 10:00:00,2025,5,8,10,33.38,4.58,379.27,194.7,43.83,0.88,5,128,10
2025-05-08 11:00:00,2025,5,8,11,32.35,4.67,169.2,197.7,47.61,0.81,5,128,11
2025-05-08 12:00:00,2025,5,8,12,30.89,4.02,20.52,199.0,54.78,0.54,5,128,12
2025-05-08 13:00:00,2025,5,8,13,29.54,3.47,0.0,200.8,62.76,0.38,5,128,13
2025-05-08 14:00:00,2025,5,8,14,28.82,3.15,0.0,205.2,67.26,0.42,5,128,14
2025-05-08 15:00:00,2025,5,8,15,28.19,2.76,0.0,210.2,71.28,0.41,5,128,15
2025-05-08 16:00:00,2025,5,8,16,27.64,2.51,0.0,214.4,74.95,0.6,5,128,16
2025-05-08 17:00:00,2025,5,8,17,27.21,2.28,0.0,218.9,77.96,0.69,5,128,17
2025-05-08 18:00:00,2025,5,8,18,26.74,2.02,0.0,224.2,80.98,0.9,5,128,18
2025-05-08 19:00:00,2025,5,8,19,26.24,1.93,0.0,234.1,83.8,0.94,5,128,19
2025-05-08 20:00:00,2025,5,8,20,25.87,1.91,0.0,247.6,85.53,0.98,5,128,20
2025-05-08 21:00:00,2025,5,8,21,25.57,1.98,0.0,261.9,86.16,0.83,5,128,21
2025-05-08 22:00:00,2025,5,8,22,25.33,2.1,0.0,275.5,85.83,0.31,5,128,22
2025-05-08 23:00:00,2025,5,8,23,25.11,2.21,0.0,287.4,84.93,0.25,5,128,23
2025-05-09 00:00:00,2025,5,9,0,25.77,2.33,45.92,297.9,80.22,0.13,5,129,0
2025-05-09 01:00:00,2025,5,9,1,27.88,2.82,229.85,306.6,68.54,0.11,5,129,1
2025-05-09 02:00:00,2025,5,9,2,30.98,1.55,448.55,321.8,52.63,0.09,5,129,2
2025-05-09 03:00:00,2025,5,9,3,33.18,0.37,696.42,40.6,44.33,0.03,5,129,3
2025-05-09 04:00:00,2025,5,9,4,34.57,1.0,849.38,123.2,39.91,0.03,5,129,4
2025-05-09 05:00:00,2025,5,9,5,35.56,1.67,928.12,135.0,37.12,0.04,5,129,5
2025-05-09 06:00:00,2025,5,9,6,36.24,2.25,952.67,142.2,35.42,0.05,5,129,6
2025-05-09 07:00:00,2025,5,9,7,36.59,2.86,901.05,147.4,34.82,0.03,5,129,7
2025-05-09 08:00:00,2025,5,9,8,36.46,3.47,785.35,152.0,35.67,0.03,5,129,8
2025-05-09 09:00:00,2025,5,9,9,36.02,3.87,643.05,155.0,37.09,0.03,5,129,9
2025-05-09 10:00:00,2025,5,9,10,35.14,4.13,423.05,156.9,39.37,0.03,5,129,10
2025-05-09 11:00:00,2025,5,9,11,33.76,4.34,196.55,160.1,43.48,0.01,5,129,11
2025-05-09 12:00:00,2025,5,9,12,31.8,4.48,21.23,166.2,51.32,0.02,5,129,12
2025-05-09 13:00:00,2025,5,9,13,29.86,4.24,0.0,173.4,62.07,0.02,5,129,13
2025-05-09 14:00:00,2025,5,9,14,28.77,3.9,0.0,183.8,69.45,0.02,5,129,14
2025-05-09 15:00:00,2025,5,9,15,28.08,3.33,0.0,194.5,74.19,0.04,5,129,15
2025-05-09 16:00:00,2025,5,9,16,27.56,2.86,0.0,204.0,77.54,0.04,5,129,16
2025-05-09 17:00:00,2025,5,9,17,27.08,2.51,0.0,211.2,80.59,0.06,5,129,17
2025-05-09 18:00:00,2025,5,9,18,26.62,2.24,0.0,216.1,83.59,0.1,5,129,18
2025-05-09 19:00:00,2025,5,9,19,26.27,2.17,0.0,219.6,86.14,0.09,5,129,19
2025-05-09 20:00:00,2025,5,9,20,25.92,1.97,0.0,220.9,88.4,0.14,5,129,20
2025-05-09 21:00:00,2025,5,9,21,25.6,1.75,0.0,225.2,90.55,0.17,5,129,21
2025-05-09 22:00:00,2025,5,9,22,25.28,1.66,0.0,234.3,92.5,0.14,5,129,22
2025-05-09 23:00:00,2025,5,9,23,24.99,1.67,0.0,244.0,94.02,0.15,5,129,23
2025-05-10 00:00:00,2025,5,10,0,25.53,1.96,47.7,256.7,90.74,0.11,5,130,0
2025-05-10 01:00:00,2025,5,10,1,27.51,2.26,236.7,259.8,77.43,0.09,5,130,1
2025-05-10 02:00:00,2025,5,10,2,30.36,1.62,457.95,253.1,57.84,0.05,5,130,2
2025-05-10 03:00:00,2025,5,10,3,32.81,0.96,678.85,207.9,44.4,0.03,5,130,3
2025-05-10 04:00:00,2025,5,10,4,34.67,1.37,842.85,162.6,36.83,0.02,5,130,4
2025-05-10 05:00:00,2025,5,10,5,36.02,2.08,887.58,146.8,32.97,0.01,5,130,5
2025-05-10 06:00:00,2025,5,10,6,36.94,2.81,941.78,142.8,30.53,0.01,5,130,6
2025-05-10 07:00:00,2025,5,10,7,37.4,3.46,909.12,142.3,29.58,0.01,5,130,7
2025-05-10 08:00:00,2025,5,10,8,37.32,4.05,817.15,143.8,30.09,0.0,5,130,8
2025-05-10 09:00:00,2025,5,10,9,36.64,4.4,650.78,145.2,31.88,0.01,5,130,9
2025-05-10 10:00:00,2025,5,10,10,35.49,4.63,431.67,146.6,34.86,0.0,5,130,10
2025-05-10 11:00:00,2025,5,10,11,33.76,4.84,200.95,150.3,40.07,0.0,5,130,11
2025-05-10 12:00:00,2025,5,10,12,31.35,4.72,22.58,157.3,50.09,0.0,5,130,12
2025-05-10 13:00:00,2025,5,10,13,29.19,4.18,0.0,168.3,63.25,0.01,5,130,13
2025-05-10 14:00:00,2025,5,10,14,28.05,3.61,0.0,184.9,72.69,0.0,5,130,14
2025-05-10 15:00:00,2025,5,10,15,27.34,2.97,0.0,202.6,78.58,0.0,5,130,15
2025-05-10 16:00:00,2025,5,10,16,26.78,2.41,0.0,216.4,82.75,0.01,5,130,16
2025-05-10 17:00:00,2025,5,10,17,26.28,2.11,0.0,225.8,86.05,0.02,5,130,17
2025-05-10 18:00:00,2025,5,10,18,25.81,2.02,0.0,232.1,89.01,0.01,5,130,18
2025-05-10 19:00:00,2025,5,10,19,25.41,2.0,0.0,237.3,91.38,0.02,5,130,19
2025-05-10 20:00:00,2025,5,10,20,25.09,1.97,0.0,241.9,93.29,0.02,5,130,20
2025-05-10 21:00:00,2025,5,10,21,24.85,1.98,0.0,246.8,94.33,0.02,5,130,21
2025-05-10 22:00:00,2025,5,10,22,24.65,2.0,0.0,251.7,94.75,0.04,5,130,22
2025-05-10 23:00:00,2025,5,10,23,24.55,2.01,0.0,257.3,94.37,0.04,5,130,23
2025-05-11 00:00:00,2025,5,11,0,25.49,2.23,49.97,264.3,88.34,0.11,5,131,0
2025-05-11 01:00:00,2025,5,11,1,27.99,2.57,238.43,264.9,74.11,0.16,5,131,1
2025-05-11 02:00:00,2025,5,11,2,31.23,1.94,460.85,262.0,55.68,0.1,5,131,2
2025-05-11 03:00:00,2025,5,11,3,33.76,1.07,691.72,245.6,43.18,0.13,5,131,3
2025-05-11 04:00:00,2025,5,11,4,35.73,0.76,833.8,191.3,35.96,0.11,5,131,4
2025-05-11 05:00:00,2025,5,11,5,37.22,1.15,922.6,157.5,31.36,0.02,5,131,5
2025-05-11 06:00:00,2025,5,11,6,38.23,1.64,941.25,147.2,28.94,0.09,5,131,6
2025-05-11 07:00:00,2025,5,11,7,38.79,2.21,895.62,145.3,27.96,0.17,5,131,7
2025-05-11 08:00:00,2025,5,11,8,38.82,2.87,672.75,147.1,28.04,0.73,5,131,8
2025-05-11 09:00:00,2025,5,11,9,38.27,3.64,539.9,148.7,29.56,0.81,5,131,9
2025-05-11 10:00:00,2025,5,11,10,37.09,4.59,361.08,150.6,32.79,0.77,5,131,10
2025-05-11 11:00:00,2025,5,11,11,35.02,5.71,170.4,157.8,39.4,0.25,5,131,11
2025-05-11 12:00:00,2025,5,11,12,32.02,6.27,22.92,166.3,52.36,0.1,5,131,12
2025-05-11 13:00:00,2025,5,11,13,29.6,5.87,0.0,175.8,67.16,0.05,5,131,13
2025-05-11 14:00:00,2025,5,11,14,28.45,4.95,0.0,193.0,75.91,0.15,5,131,14
2025-05-11 15:00:00,2025,5,11,15,27.93,4.02,0.0,209.0,79.96,0.85,5,131,15
2025-05-11 16:00:00,2025,5,11,16,27.7,3.21,0.0,221.3,81.7,2.24,5,131,16
2025-05-11 17:00:00,2025,5,11,17,27.5,2.55,0.0,229.8,83.05,5.24,5,131,17
2025-05-11 18:00:00,2025,5,11,18,27.23,2.0,0.0,233.9,84.69,10.67,5,131,18
2025-05-11 19:00:00,2025,5,11,19,26.94,1.84,0.0,236.1,86.17,10.51,5,131,19
2025-05-11 20:00:00,2025,5,11,20,26.71,1.81,0.0,238.3,87.32,9.86,5,131,20
2025-05-11 21:00:00,2025,5,11,21,26.47,1.85,0.0,240.1,88.67,6.64,5,131,21
2025-05-11 22:00:00,2025,5,11,22,26.28,1.88,0.0,241.8,89.15,7.33,5,131,22
2025-05-11 23:00:00,2025,5,11,23,26.1,1.9,0.0,245.1,89.32,4.22,5,131,23
2025-05-12 00:00:00,2025,5,12,0,26.66,1.98,44.88,248.1,86.3,4.35,5,132,0
2025-05-12 01:00:00,2025,5,12,1,28.28,2.65,213.95,252.0,76.28,4.1,5,132,1
2025-05-12 02:00:00,2025,5,12,2,30.79,2.21,426.2,252.9,61.67,2.73,5,132,2
2025-05-12 03:00:00,2025,5,12,3,33.1,1.24,638.22,249.7,50.22,0.54,5,132,3
2025-05-12 04:00:00,2025,5,12,4,34.59,0.6,807.5,219.0,44.66,0.18,5,132,4
2025-05-12 05:00:00,2025,5,12,5,35.94,0.68,717.03,154.9,40.05,0.1,5,132,5
2025-05-12 06:00:00,2025,5,12,6,36.91,1.34,858.65,131.7,36.88,0.04,5,132,6
2025-05-12 07:00:00,2025,5,12,7,37.45,1.99,808.6,127.8,35.28,0.03,5,132,7
2025-05-12 08:00:00,2025,5,12,8,37.53,2.51,706.33,130.0,34.96,0.07,5,132,8
2025-05-12 09:00:00,2025,5,12,9,36.89,2.86,518.42,135.3,36.35,0.11,5,132,9
2025-05-12 10:00:00,2025,5,12,10,35.94,3.22,326.0,143.5,39.23,0.14,5,132,10
2025-05-12 11:00:00,2025,5,12,11,34.62,3.75,136.95,155.3,44.32,0.24,5,132,11
2025-05-12 12:00:00,2025,5,12,12,32.48,4.0,17.77,169.5,54.74,0.98,5,132,12
2025-05-12 13:00:00,2025,5,12,13,30.62,4.23,0.0,178.4,65.85,1.91,5,132,13
2025-05-12 14:00:00,2025,5,12,14,29.58,4.17,0.0,189.2,73.65,2.3,5,132,14
2025-05-12 15:00:00,2025,5,12,15,28.92,3.64,0.0,198.2,78.97,2.2,5,132,15
2025-05-12 16:00:00,2025,5,12,16,28.47,2.99,0.0,203.0,82.78,2.36,5,132,16
2025-05-12 17:00:00,2025,5,12,17,28.11,2.59,0.0,207.6,85.6,2.98,5,132,17
2025-05-12 18:00:00,2025,5,12,18,27.85,2.35,0.0,210.9,87.4,2.83,5,132,18
2025-05-12 19:00:00,2025,5,12,19,27.65,2.04,0.0,210.0,88.48,2.76,5,132,19
2025-05-12 20:00:00,2025,5,12,20,27.44,1.73,0.0,205.4,89.52,2.9,5,132,20
2025-05-12 21:00:00,2025,5,12,21,27.21,1.56,0.0,203.8,90.84,2.52,5,132,21
2025-05-12 22:00:00,2025,5,12,22,26.98,1.53,0.0,205.9,91.97,2.4,5,132,22
2025-05-12 23:00:00,2025,5,12,23,26.79,1.57,0.0,208.5,92.62,1.67,5,132,23
2025-05-13 00:00:00,2025,5,13,0,27.07,1.69,41.35,215.1,90.92,1.11,5,133,0
2025-05-13 01:00:00,2025,5,13,1,28.09,2.19,166.98,219.4,84.33,1.56,5,133,1
2025-05-13 02:00:00,2025,5,13,2,29.5,2.21,318.75,227.2,73.33,0.78,5,133,2
2025-05-13 03:00:00,2025,5,13,3,31.38,2.1,500.77,236.1,59.39,0.53,5,133,3
2025-05-13 04:00:00,2025,5,13,4,33.15,1.88,670.67,238.3,49.6,0.6,5,133,4
2025-05-13 05:00:00,2025,5,13,5,34.49,1.47,816.08,232.2,44.11,0.69,5,133,5
2025-05-13 06:00:00,2025,5,13,6,35.63,1.12,760.42,209.6,40.11,0.97,5,133,6
2025-05-13 07:00:00,2025,5,13,7,36.6,1.19,790.45,170.3,36.81,1.1,5,133,7
2025-05-13 08:00:00,2025,5,13,8,37.09,1.79,664.12,148.0,35.33,1.35,5,133,8
2025-05-13 09:00:00,2025,5,13,9,37.08,2.36,510.2,143.3,35.32,1.5,5,133,9
2025-05-13 10:00:00,2025,5,13,10,36.45,2.83,318.48,144.1,37.0,0.75,5,133,10
2025-05-13 11:00:00,2025,5,13,11,34.97,3.35,135.5,149.1,42.19,0.95,5,133,11
2025-05-13 12:00:00,2025,5,13,12,32.6,3.58,19.15,158.4,53.39,0.59,5,133,12
2025-05-13 13:00:00,2025,5,13,13,30.67,3.86,0.0,165.0,63.51,0.39,5,133,13
2025-05-13 14:00:00,2025,5,13,14,29.64,3.74,0.0,174.8,70.23,0.41,5,133,14
2025-05-13 15:00:00,2025,5,13,15,29.03,3.24,0.0,184.2,74.89,0.58,5,133,15
2025-05-13 16:00:00,2025,5,13,16,28.57,2.8,0.0,190.3,78.5,0.79,5,133,16
2025-05-13 17:00:00,2025,5,13,17,28.19,2.57,0.0,192.4,81.12,1.71,5,133,17
2025-05-13 18:00:00,2025,5,13,18,27.86,2.45,0.0,193.7,83.23,2.47,5,133,18
2025-05-13 19:00:00,2025,5,13,19,27.52,2.28,0.0,194.5,85.35,3.15,5,133,19
2025-05-13 20:00:00,2025,5,13,20,27.21,2.08,0.0,194.2,87.35,3.71,5,133,20
2025-05-13 21:00:00,2025,5,13,21,26.94,2.04,0.0,199.5,89.07,4.11,5,133,21
2025-05-13 22:00:00,2025,5,13,22,26.72,2.04,0.0,207.8,90.48,3.89,5,133,22
2025-05-13 23:00:00,2025,5,13,23,26.55,2.05,0.0,215.5,91.5,4.94,5,133,23
2025-05-14 00:00:00,2025,5,14,0,26.92,2.52,36.03,225.8,89.56,15.68,5,134,0
2025-05-14 01:00:00,2025,5,14,1,28.05,3.13,142.25,231.2,82.45,21.43,5,134,1
2025-05-14 02:00:00,2025,5,14,2,29.68,3.41,306.67,234.3,71.03,11.35,5,134,2
